status,symbol,direction,time_utc,price_or_na,reason_or_outcome
REJECTED,EURUSD,SELL,2016-07-13 08:05:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-07-14 07:25:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,BUY,2016-07-14 08:05:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,BUY,2016-07-18 09:55:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,SELL,2016-07-22 08:25:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,SELL,2016-07-26 07:55:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,SELL,2016-07-27 09:50:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-07-29 08:05:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-08-02 07:35:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,SELL,2016-08-09 08:00:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-08-12 08:15:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-08-15 09:30:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-08-23 08:05:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-08-25 09:15:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,BUY,2016-08-26 07:15:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,SELL,2016-08-29 08:35:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,SELL,2016-08-30 07:10:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,SELL,2016-08-30 09:30:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,SELL,2016-08-31 08:35:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,SELL,2016-09-02 07:55:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,GBPUSD,BUY,2016-09-06 07:30:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-09-07 07:10:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
REJECTED,EURUSD,BUY,2016-09-08 07:55:00+00:00,,PRE_TRADE_PROJECTED_EQUITY_BREACH
